"URL key for specified store already exists.","URL key for specified store already exists."
"URL method for Cancel URL and Return URL","URL method for Cancel URL and Return URL"
"URL to redirect user to link their 3rd party account with this Magento integration credentials.","URL to redirect user to link their 3rd party account with this Magento integration credentials."
"USPS domestic shipments don't use package types.","USPS domestic shipments don't use package types."
"Unable to Remove","Unable to Remove"
"Unable to add attribute","Unable to add attribute"
"Unable to cancel Express Checkout","Unable to cancel Express Checkout"
"Unable to change card","Unable to change card"
"Unable to connect google API for distance matrix","Unable to connect google API for distance matrix"
"Unable to connect google API for geocoding","Unable to connect google API for geocoding"
"Unable to create directory %1.","Unable to create directory %1."
"Unable to create directory: %1","Unable to create directory: %1"
"Unable to delete the store view. Please try again later.","Unable to delete the store view. Please try again later."
"Unable to delete the store. Please try again later.","Unable to delete the store. Please try again later."
"Unable to delete the website. Please try again later.","Unable to delete the website. Please try again later."
"Unable to duplicate column","Unable to duplicate column"
"Unable to fetch transaction details.","Unable to fetch transaction details."
"Unable to geocode address %1","Unable to geocode address %1"
"Unable to get distance between %1 and %2","Unable to get distance between %1 and %2"
"Unable to import data","Unable to import data"
"Unable to post data to consumer due to an unexpected error","Unable to post data to consumer due to an unexpected error"
